TermIRI,Term_label,ParentTermIRI,Parent_label,Alternative term,Definition
http://purl.obolibrary.org/obo/VTO_0038482,Prochilodus nigricans,http://purl.obolibrary.org/obo/VTO_0038470,Prochilodus,,
http://purl.obolibrary.org/obo/VTO_0017508,Chioninia stangeri,http://purl.obolibrary.org/obo/VTO_0017507,Chioninia,,
http://purl.obolibrary.org/obo/VTO_0017512,Chioninia delalandii,http://purl.obolibrary.org/obo/VTO_0017507,Chioninia,,
http://purl.obolibrary.org/obo/VTO_0053911,Aulorhynchidae,http://purl.obolibrary.org/obo/VTO_0053907,Gasterosteiformes,,
http://purl.obolibrary.org/obo/VTO_0053912,Aulichthys,http://purl.obolibrary.org/obo/VTO_0053908,Hypoptychidae,,
http://purl.obolibrary.org/obo/VTO_0053913,Aulichthys japonicus,http://purl.obolibrary.org/obo/VTO_0053912,Aulichthys,,
http://purl.obolibrary.org/obo/VTO_0040846,Sarcocheilichthys variegatus,http://purl.obolibrary.org/obo/VTO_0040843,Sarcocheilichthys,,
http://purl.obolibrary.org/obo/VTO_0040843,Sarcocheilichthys,http://purl.obolibrary.org/obo/VTO_0038680,Cyprinidae,,
http://purl.obolibrary.org/obo/VTO_0041108,Cobitis striata,http://purl.obolibrary.org/obo/VTO_0041030,Cobitis,,
http://purl.obolibrary.org/obo/VTO_0041261,Lefua,http://purl.obolibrary.org/obo/VTO_0041165,Balitoridae,,
http://purl.obolibrary.org/obo/VTO_0041263,Lefua echigonia,http://purl.obolibrary.org/obo/VTO_0041261,Lefua,,
http://purl.obolibrary.org/obo/VTO_0035423,Corydoras rabauti,http://purl.obolibrary.org/obo/VTO_0035217,Corydoras,,
http://purl.obolibrary.org/obo/VTO_0034962,Gonorynchus,http://purl.obolibrary.org/obo/VTO_0034961,Gonorynchidae,,
http://purl.obolibrary.org/obo/VTO_0034965,Gonorynchus greyi,http://purl.obolibrary.org/obo/VTO_0034962,Gonorynchus,,
http://purl.obolibrary.org/obo/VTO_0040513,Parachela,http://purl.obolibrary.org/obo/VTO_0038680,Cyprinidae,,
http://purl.obolibrary.org/obo/VTO_0018515,Xantusia gracilis,http://purl.obolibrary.org/obo/VTO_0018499,Xantusia,,
http://purl.obolibrary.org/obo/VTO_0008388,Crocidura lamottei,http://purl.obolibrary.org/obo/VTO_0008321,Crocidura,,
http://purl.obolibrary.org/obo/VTO_0008383,Crocidura malayana,http://purl.obolibrary.org/obo/VTO_0008321,Crocidura,,
http://purl.obolibrary.org/obo/VTO_0008303,Myosorex,http://purl.obolibrary.org/obo/VTO_0008281,Crocidurinae,,
http://purl.obolibrary.org/obo/VTO_0008305,Myosorex geata,http://purl.obolibrary.org/obo/VTO_0008303,Myosorex,,
http://purl.obolibrary.org/obo/VTO_0008301,Ruwenzorisorex,http://purl.obolibrary.org/obo/VTO_0008281,Crocidurinae,,
http://purl.obolibrary.org/obo/VTO_0008302,Ruwenzorisorex suncoides,http://purl.obolibrary.org/obo/VTO_0008301,Ruwenzorisorex,,
http://purl.obolibrary.org/obo/VTO_0008299,Scutisorex,http://purl.obolibrary.org/obo/VTO_0008281,Crocidurinae,,
http://purl.obolibrary.org/obo/VTO_0008300,Scutisorex somereni,http://purl.obolibrary.org/obo/VTO_0008299,Scutisorex,,
http://purl.obolibrary.org/obo/VTO_0008468,Sylvisorex cf. konganensis,http://purl.obolibrary.org/obo/VTO_0008459,Sylvisorex,,
http://purl.obolibrary.org/obo/VTO_0008567,Episoriculus fumidus,http://purl.obolibrary.org/obo/VTO_0008565,Episoriculus,,
http://purl.obolibrary.org/obo/VTO_0008466,Sylvisorex megalura,http://purl.obolibrary.org/obo/VTO_0008459,Sylvisorex,,
http://purl.obolibrary.org/obo/VTO_0008317,Congosorex,http://purl.obolibrary.org/obo/VTO_0008281,Crocidurinae,,
http://purl.obolibrary.org/obo/VTO_0008319,Congosorex sp. CNRS_Paimpont,http://purl.obolibrary.org/obo/VTO_0008317,Congosorex,,
http://purl.obolibrary.org/obo/VTO_0035679,Ariopsis,http://purl.obolibrary.org/obo/VTO_0035668,Ariidae,,
http://purl.obolibrary.org/obo/VTO_0003402,Arthroleptella,http://purl.obolibrary.org/obo/VTO_0003376,Cacosterninae,,
http://purl.obolibrary.org/obo/VTO_0003412,Arthroleptella bicolor,http://purl.obolibrary.org/obo/VTO_0003402,Arthroleptella,,
http://purl.obolibrary.org/obo/VTO_0003411,Arthroleptella drewesii,http://purl.obolibrary.org/obo/VTO_0003402,Arthroleptella,,
http://purl.obolibrary.org/obo/VTO_0003407,Arthroleptella landdrosia,http://purl.obolibrary.org/obo/VTO_0003402,Arthroleptella,,
http://purl.obolibrary.org/obo/VTO_0003406,Arthroleptella lightfooti,http://purl.obolibrary.org/obo/VTO_0003402,Arthroleptella,,
http://purl.obolibrary.org/obo/VTO_0003409,Arthroleptella villiersi,http://purl.obolibrary.org/obo/VTO_0003402,Arthroleptella,,
http://purl.obolibrary.org/obo/VTO_0012007,Hylobates sp. TIB-201,http://purl.obolibrary.org/obo/VTO_0011998,Hylobates,,
http://purl.obolibrary.org/obo/VTO_0050301,Amblyeleotris,http://purl.obolibrary.org/obo/VTO_0049816,Gobiidae,,
http://purl.obolibrary.org/obo/VTO_0050312,Amblyeleotris guttata,http://purl.obolibrary.org/obo/VTO_0050301,Amblyeleotris,,
http://purl.obolibrary.org/obo/VTO_0049836,Boleophthalmus,http://purl.obolibrary.org/obo/VTO_0049816,Gobiidae,,
http://purl.obolibrary.org/obo/VTO_0049837,Boleophthalmus pectinirostris,http://purl.obolibrary.org/obo/VTO_0049836,Boleophthalmus,,
http://purl.obolibrary.org/obo/VTO_0050431,Brachygobius,http://purl.obolibrary.org/obo/VTO_0049816,Gobiidae,,
http://purl.obolibrary.org/obo/VTO_0050434,Brachygobius xanthomelas,http://purl.obolibrary.org/obo/VTO_0050431,Brachygobius,,
http://purl.obolibrary.org/obo/VTO_0049664,Butis butis,http://purl.obolibrary.org/obo/VTO_0049661,Butis,,
http://purl.obolibrary.org/obo/VTO_0049936,Exyrias,http://purl.obolibrary.org/obo/VTO_0049816,Gobiidae,,
http://purl.obolibrary.org/obo/VTO_0049937,Exyrias puntang,http://purl.obolibrary.org/obo/VTO_0049936,Exyrias,,
http://purl.obolibrary.org/obo/VTO_0049939,Glossogobius,http://purl.obolibrary.org/obo/VTO_0049816,Gobiidae,,
http://purl.obolibrary.org/obo/VTO_0049950,Glossogobius celebius,http://purl.obolibrary.org/obo/VTO_0049939,Glossogobius,,
http://purl.obolibrary.org/obo/VTO_0049968,Gobiodon,http://purl.obolibrary.org/obo/VTO_0049816,Gobiidae,,
http://purl.obolibrary.org/obo/VTO_0049691,Gobiomorphus australis,http://purl.obolibrary.org/obo/VTO_0049683,Gobiomorphus,,
http://purl.obolibrary.org/obo/VTO_0049996,Gobiopterus,http://purl.obolibrary.org/obo/VTO_0049816,Gobiidae,,
http://purl.obolibrary.org/obo/VTO_0049999,Gobiopterus brachypterus,http://purl.obolibrary.org/obo/VTO_0049996,Gobiopterus,,
http://purl.obolibrary.org/obo/VTO_0049712,Hypseleotris galii,http://purl.obolibrary.org/obo/VTO_0049693,Hypseleotris,,
http://purl.obolibrary.org/obo/VTO_0050007,Istigobius,http://purl.obolibrary.org/obo/VTO_0049816,Gobiidae,,
http://purl.obolibrary.org/obo/VTO_0072980,Ptereleotridae,http://purl.obolibrary.org/obo/VTO_0042306,Perciformes,,
http://purl.obolibrary.org/obo/VTO_0049629,Nemateleotris,http://purl.obolibrary.org/obo/VTO_0072980,Ptereleotridae,,
http://purl.obolibrary.org/obo/VTO_0049631,Nemateleotris magnifica,http://purl.obolibrary.org/obo/VTO_0049629,Nemateleotris,,
http://purl.obolibrary.org/obo/VTO_0050479,Oligolepis,http://purl.obolibrary.org/obo/VTO_0049816,Gobiidae,,
http://purl.obolibrary.org/obo/VTO_0050480,Oligolepis acutipennis,http://purl.obolibrary.org/obo/VTO_0050479,Oligolepis,,
http://purl.obolibrary.org/obo/VTO_0049657,Oxyeleotris urophthalmoides,http://purl.obolibrary.org/obo/VTO_0049653,Oxyeleotris,,
http://purl.obolibrary.org/obo/VTO_0049730,Philypnodon,http://purl.obolibrary.org/obo/VTO_0049651,Eleotridae,,
http://purl.obolibrary.org/obo/VTO_0049735,Philypnodon grandiceps,http://purl.obolibrary.org/obo/VTO_0049730,Philypnodon,,
http://purl.obolibrary.org/obo/VTO_0049628,Ptereleotris zebra,http://purl.obolibrary.org/obo/VTO_0049619,Ptereleotris,,
http://purl.obolibrary.org/obo/VTO_0049662,Butis koilomatodon,http://purl.obolibrary.org/obo/VTO_0049661,Butis,,
http://purl.obolibrary.org/obo/VTO_0050518,Eugnathogobius,http://purl.obolibrary.org/obo/VTO_0049816,Gobiidae,,
http://purl.obolibrary.org/obo/VTO_0077883,Pseudogobiopsis,http://purl.obolibrary.org/obo/VTO_0049816,Gobiidae,,
http://purl.obolibrary.org/obo/VTO_0077884,Pseudogobiopsis oligactis,http://purl.obolibrary.org/obo/VTO_0077883,Pseudogobiopsis,,
http://purl.obolibrary.org/obo/VTO_0049621,Ptereleotris evides,http://purl.obolibrary.org/obo/VTO_0049619,Ptereleotris,,
http://purl.obolibrary.org/obo/VTO_0050525,Redigobius,http://purl.obolibrary.org/obo/VTO_0049816,Gobiidae,,
http://purl.obolibrary.org/obo/VTO_0050526,Redigobius bikolanus,http://purl.obolibrary.org/obo/VTO_0050525,Redigobius,,
http://purl.obolibrary.org/obo/VTO_0049872,Sicyopterus longifilis,http://purl.obolibrary.org/obo/VTO_0049869,Sicyopterus,,
http://purl.obolibrary.org/obo/VTO_0049855,Stiphodon,http://purl.obolibrary.org/obo/VTO_0049816,Gobiidae,,
http://purl.obolibrary.org/obo/VTO_0049862,Stiphodon ornatus,http://purl.obolibrary.org/obo/VTO_0049855,Stiphodon,,
http://purl.obolibrary.org/obo/VTO_0050052,Valenciennea,http://purl.obolibrary.org/obo/VTO_0049816,Gobiidae,,
http://purl.obolibrary.org/obo/VTO_0050060,Valenciennea strigata,http://purl.obolibrary.org/obo/VTO_0050052,Valenciennea,,
http://purl.obolibrary.org/obo/VTO_0053917,Aulostomidae,http://purl.obolibrary.org/obo/VTO_0053907,Gasterosteiformes,,
http://purl.obolibrary.org/obo/VTO_0053918,Aulostomus,http://purl.obolibrary.org/obo/VTO_0053917,Aulostomidae,,
http://purl.obolibrary.org/obo/VTO_0053920,Aulostomus chinensis,http://purl.obolibrary.org/obo/VTO_0053918,Aulostomus,,
http://purl.obolibrary.org/obo/VTO_0053921,Aulostomus maculatus,http://purl.obolibrary.org/obo/VTO_0053918,Aulostomus,,
http://purl.obolibrary.org/obo/VTO_0053919,Aulostomus strigosus,http://purl.obolibrary.org/obo/VTO_0053918,Aulostomus,,
http://purl.obolibrary.org/obo/VTO_0016048,Hoplodactylus,http://purl.obolibrary.org/obo/VTO_0015928,Diplodactylinae,,
http://purl.obolibrary.org/obo/VTO_0042767,Ophioblennius atlanticus,http://purl.obolibrary.org/obo/VTO_0042765,Ophioblennius,,
http://purl.obolibrary.org/obo/VTO_0006729,Dendropsophus bifurcus,http://purl.obolibrary.org/obo/VTO_0006676,Dendropsophus,,
http://purl.obolibrary.org/obo/VTO_0006710,Dendropsophus carnifex,http://purl.obolibrary.org/obo/VTO_0006676,Dendropsophus,,
http://purl.obolibrary.org/obo/VTO_0006711,Dendropsophus ebraccatus,http://purl.obolibrary.org/obo/VTO_0006676,Dendropsophus,,
http://purl.obolibrary.org/obo/VTO_0006714,Dendropsophus elegans,http://purl.obolibrary.org/obo/VTO_0006676,Dendropsophus,,
http://purl.obolibrary.org/obo/VTO_0006715,Dendropsophus labialis,http://purl.obolibrary.org/obo/VTO_0006676,Dendropsophus,,
http://purl.obolibrary.org/obo/VTO_0006702,Dendropsophus leucophyllatus,http://purl.obolibrary.org/obo/VTO_0006676,Dendropsophus,,
http://purl.obolibrary.org/obo/VTO_0006704,Dendropsophus marmoratus,http://purl.obolibrary.org/obo/VTO_0006676,Dendropsophus,,
http://purl.obolibrary.org/obo/VTO_0006706,Dendropsophus microcephalus,http://purl.obolibrary.org/obo/VTO_0006676,Dendropsophus,,
http://purl.obolibrary.org/obo/VTO_0006709,Dendropsophus minutus,http://purl.obolibrary.org/obo/VTO_0006676,Dendropsophus,,
http://purl.obolibrary.org/obo/VTO_0006721,Dendropsophus parviceps,http://purl.obolibrary.org/obo/VTO_0006676,Dendropsophus,,
http://purl.obolibrary.org/obo/VTO_0006722,Dendropsophus sarayacuensis,http://purl.obolibrary.org/obo/VTO_0006676,Dendropsophus,,
http://purl.obolibrary.org/obo/VTO_0006723,Dendropsophus triangulum,http://purl.obolibrary.org/obo/VTO_0006676,Dendropsophus,,
http://purl.obolibrary.org/obo/VTO_0026108,Aphelocoma unicolor,http://purl.obolibrary.org/obo/VTO_0026105,Aphelocoma,,
http://purl.obolibrary.org/obo/VTO_0029117,Petronia,http://purl.obolibrary.org/obo/VTO_0029108,Passeridae,,
http://purl.obolibrary.org/obo/VTO_0029118,Petronia petronia,http://purl.obolibrary.org/obo/VTO_0029117,Petronia,,
http://purl.obolibrary.org/obo/VTO_0029148,Passer ammodendri,http://purl.obolibrary.org/obo/VTO_0029140,Passer,,
http://purl.obolibrary.org/obo/VTO_0029147,Passer flaveolus,http://purl.obolibrary.org/obo/VTO_0029140,Passer,,
http://purl.obolibrary.org/obo/VTO_0029142,Passer griseus,http://purl.obolibrary.org/obo/VTO_0029140,Passer,,
http://purl.obolibrary.org/obo/VTO_0029141,Passer melanurus,http://purl.obolibrary.org/obo/VTO_0029140,Passer,,
http://purl.obolibrary.org/obo/VTO_0029145,Passer rutilans,http://purl.obolibrary.org/obo/VTO_0029140,Passer,,
http://purl.obolibrary.org/obo/VTO_0029144,Passer simplex,http://purl.obolibrary.org/obo/VTO_0029140,Passer,,
http://purl.obolibrary.org/obo/VTO_0054177,Fundulus bermudae,http://purl.obolibrary.org/obo/VTO_0054170,Fundulus,,
http://purl.obolibrary.org/obo/VTO_0054176,Fundulus confluentus,http://purl.obolibrary.org/obo/VTO_0054170,Fundulus,,
http://purl.obolibrary.org/obo/VTO_0054175,Fundulus relictus,http://purl.obolibrary.org/obo/VTO_0054170,Fundulus,,
http://purl.obolibrary.org/obo/VTO_0008723,Manis sp. OM2001,http://purl.obolibrary.org/obo/VTO_0008714,Manis,,
http://purl.obolibrary.org/obo/VTO_0008179,Rhynchocyon,http://purl.obolibrary.org/obo/VTO_0008159,Macroscelididae,,
http://purl.obolibrary.org/obo/VTO_0008180,Rhynchocyon sp. OM2001,http://purl.obolibrary.org/obo/VTO_0008179,Rhynchocyon,,
http://purl.obolibrary.org/obo/VTO_0018399,Eulamprus kosciuskoi,http://purl.obolibrary.org/obo/VTO_0018384,Eulamprus,,
http://purl.obolibrary.org/obo/VTO_0031741,Rheinardia,http://purl.obolibrary.org/obo/VTO_0031684,Phasianinae,,
http://purl.obolibrary.org/obo/VTO_0031742,Rheinardia ocellata,http://purl.obolibrary.org/obo/VTO_0031741,Rheinardia,,
http://purl.obolibrary.org/obo/VTO_0002774,Rana latastei,http://purl.obolibrary.org/obo/VTO_0002703,Rana,,
http://purl.obolibrary.org/obo/VTO_0033425,Clemmys japonica,http://purl.obolibrary.org/obo/VTO_0033424,Clemmys,,
http://purl.obolibrary.org/obo/VTO_0025983,Orthonyx temminckii,http://purl.obolibrary.org/obo/VTO_0025980,Orthonyx,,
http://purl.obolibrary.org/obo/VTO_0025982,Orthonyx novaeguineae,http://purl.obolibrary.org/obo/VTO_0025980,Orthonyx,,
http://purl.obolibrary.org/obo/VTO_0050025,Asterropteryx,http://purl.obolibrary.org/obo/VTO_0049816,Gobiidae,,
http://purl.obolibrary.org/obo/VTO_0050027,Asterropteryx semipunctata,http://purl.obolibrary.org/obo/VTO_0050025,Asterropteryx,,
http://purl.obolibrary.org/obo/VTO_0078019,Asterropteryx semipunctatus,http://purl.obolibrary.org/obo/VTO_0050025,Asterropteryx,,
http://purl.obolibrary.org/obo/VTO_0050293,Coryphopterus dicrus,http://purl.obolibrary.org/obo/VTO_0050286,Coryphopterus,,
http://purl.obolibrary.org/obo/VTO_0050294,Coryphopterus eidolon,http://purl.obolibrary.org/obo/VTO_0050286,Coryphopterus,,
http://purl.obolibrary.org/obo/VTO_0050289,Coryphopterus hyalinus,http://purl.obolibrary.org/obo/VTO_0050286,Coryphopterus,,
http://purl.obolibrary.org/obo/VTO_0050290,Coryphopterus lipernes,http://purl.obolibrary.org/obo/VTO_0050286,Coryphopterus,,
http://purl.obolibrary.org/obo/VTO_0050291,Coryphopterus personatus,http://purl.obolibrary.org/obo/VTO_0050286,Coryphopterus,,
http://purl.obolibrary.org/obo/VTO_0050292,Coryphopterus punctipectophorus,http://purl.obolibrary.org/obo/VTO_0050286,Coryphopterus,,
http://purl.obolibrary.org/obo/VTO_0050287,Coryphopterus urospilus,http://purl.obolibrary.org/obo/VTO_0050286,Coryphopterus,,
http://purl.obolibrary.org/obo/VTO_0050288,Coryphopterus glaucofraenum,http://purl.obolibrary.org/obo/VTO_0050286,Coryphopterus,,
http://purl.obolibrary.org/obo/VTO_0050012,Rhinogobiops,http://purl.obolibrary.org/obo/VTO_0049816,Gobiidae,,
http://purl.obolibrary.org/obo/VTO_0050013,Rhinogobiops nicholsii,http://purl.obolibrary.org/obo/VTO_0050012,Rhinogobiops,,
http://purl.obolibrary.org/obo/VTO_0050000,Fusigobius,http://purl.obolibrary.org/obo/VTO_0049816,Gobiidae,,
http://purl.obolibrary.org/obo/VTO_0050001,Fusigobius neophytus,http://purl.obolibrary.org/obo/VTO_0050000,Fusigobius,,
http://purl.obolibrary.org/obo/VTO_0077530,Coryphopterus neophytus,http://purl.obolibrary.org/obo/VTO_0050286,Coryphopterus,,
http://purl.obolibrary.org/obo/VTO_0050002,Fusigobius signipinnis,http://purl.obolibrary.org/obo/VTO_0050000,Fusigobius,,
http://purl.obolibrary.org/obo/VTO_0050471,Gnatholepis,http://purl.obolibrary.org/obo/VTO_0049816,Gobiidae,,
http://purl.obolibrary.org/obo/VTO_0050477,Gnatholepis thompsoni,http://purl.obolibrary.org/obo/VTO_0050471,Gnatholepis,,
http://purl.obolibrary.org/obo/VTO_0049990,Gobiodon histrio,http://purl.obolibrary.org/obo/VTO_0049968,Gobiodon,,
http://purl.obolibrary.org/obo/VTO_0050108,Lophogobius,http://purl.obolibrary.org/obo/VTO_0049816,Gobiidae,,
http://purl.obolibrary.org/obo/VTO_0050109,Lophogobius cyprinoides,http://purl.obolibrary.org/obo/VTO_0050108,Lophogobius,,
http://purl.obolibrary.org/obo/VTO_0039955,Tribolodon,http://purl.obolibrary.org/obo/VTO_0038680,Cyprinidae,,
http://purl.obolibrary.org/obo/VTO_0039956,Tribolodon hakonensis,http://purl.obolibrary.org/obo/VTO_0039955,Tribolodon,,
http://purl.obolibrary.org/obo/VTO_0055585,Atherinosoma elongata,http://purl.obolibrary.org/obo/VTO_0055583,Atherinosoma,,
http://purl.obolibrary.org/obo/VTO_0023404,Amazona amazonica,http://purl.obolibrary.org/obo/VTO_0023399,Amazona,,
http://purl.obolibrary.org/obo/VTO_0023406,Amazona autumnalis,http://purl.obolibrary.org/obo/VTO_0023399,Amazona,,
http://purl.obolibrary.org/obo/VTO_0023410,Amazona farinosa,http://purl.obolibrary.org/obo/VTO_0023399,Amazona,,
http://purl.obolibrary.org/obo/VTO_0023409,Amazona ochrocephala,http://purl.obolibrary.org/obo/VTO_0023399,Amazona,,
http://purl.obolibrary.org/obo/VTO_0023375,Pionus chalcopterus,http://purl.obolibrary.org/obo/VTO_0023374,Pionus,,
http://purl.obolibrary.org/obo/VTO_0058190,Salvelinus boganidae,http://purl.obolibrary.org/obo/VTO_0058187,Salvelinus,,
http://purl.obolibrary.org/obo/VTO_0058189,Salvelinus elgyticus,http://purl.obolibrary.org/obo/VTO_0058187,Salvelinus,,
http://purl.obolibrary.org/obo/VTO_0058236,Salvethymus,http://purl.obolibrary.org/obo/VTO_0058051,Salmonidae,,
http://purl.obolibrary.org/obo/VTO_0058237,Salvethymus svetovidovi,http://purl.obolibrary.org/obo/VTO_0058236,Salvethymus,,
http://purl.obolibrary.org/obo/VTO_0058192,Salvelinus drjagini,http://purl.obolibrary.org/obo/VTO_0058187,Salvelinus,,
http://purl.obolibrary.org/obo/VTO_0058194,Salvelinus taranetzi,http://purl.obolibrary.org/obo/VTO_0058187,Salvelinus,,
http://purl.obolibrary.org/obo/VTO_0045529,Epinephelus awoara,http://purl.obolibrary.org/obo/VTO_0045495,Epinephelus,,
http://purl.obolibrary.org/obo/VTO_0019857,Boiga kraepelini,http://purl.obolibrary.org/obo/VTO_0019853,Boiga,,
http://purl.obolibrary.org/obo/VTO_0023426,Amazona oratrix,http://purl.obolibrary.org/obo/VTO_0023399,Amazona,,
http://purl.obolibrary.org/obo/VTO_0023424,Amazona auropalliata,http://purl.obolibrary.org/obo/VTO_0023399,Amazona,,
http://purl.obolibrary.org/obo/VTO_0014153,Peromyscus caniceps,http://purl.obolibrary.org/obo/VTO_0014138,Peromyscus,,
http://purl.obolibrary.org/obo/VTO_0014154,Peromyscus dickeyi,http://purl.obolibrary.org/obo/VTO_0014138,Peromyscus,,
http://purl.obolibrary.org/obo/VTO_0014155,Peromyscus interparietalis,http://purl.obolibrary.org/obo/VTO_0014138,Peromyscus,,
http://purl.obolibrary.org/obo/VTO_0014156,Peromyscus collatus,http://purl.obolibrary.org/obo/VTO_0014138,Peromyscus,,
http://purl.obolibrary.org/obo/VTO_0002802,Rana blairi,http://purl.obolibrary.org/obo/VTO_0002703,Rana,,
http://purl.obolibrary.org/obo/VTO_0002804,Rana chiricahuensis,http://purl.obolibrary.org/obo/VTO_0002703,Rana,,
http://purl.obolibrary.org/obo/VTO_0002806,Rana onca,http://purl.obolibrary.org/obo/VTO_0002703,Rana,,
http://purl.obolibrary.org/obo/VTO_0002808,Rana yavapaiensis,http://purl.obolibrary.org/obo/VTO_0002703,Rana,,
http://purl.obolibrary.org/obo/VTO_0048956,Ophthalmotilapia boops,http://purl.obolibrary.org/obo/VTO_0048952,Ophthalmotilapia,,
http://purl.obolibrary.org/obo/VTO_0006096,Oophaga sylvatica,http://purl.obolibrary.org/obo/VTO_0006091,Oophaga,,
http://purl.obolibrary.org/obo/VTO_0006129,Phyllobates aurotaenia,http://purl.obolibrary.org/obo/VTO_0006126,Phyllobates,,
http://purl.obolibrary.org/obo/VTO_0006820,Osteocephalus,http://purl.obolibrary.org/obo/VTO_0006567,Hylinae,,
http://purl.obolibrary.org/obo/VTO_0006825,Osteocephalus buckleyi,http://purl.obolibrary.org/obo/VTO_0006820,Osteocephalus,,
http://purl.obolibrary.org/obo/VTO_0042789,Chasmodes,http://purl.obolibrary.org/obo/VTO_0042683,Blenniidae,,
http://purl.obolibrary.org/obo/VTO_0042791,Chasmodes saburrae,http://purl.obolibrary.org/obo/VTO_0042789,Chasmodes,,
http://purl.obolibrary.org/obo/VTO_0042769,Coryphoblennius,http://purl.obolibrary.org/obo/VTO_0042683,Blenniidae,,
http://purl.obolibrary.org/obo/VTO_0042770,Coryphoblennius galerita,http://purl.obolibrary.org/obo/VTO_0042769,Coryphoblennius,,
http://purl.obolibrary.org/obo/VTO_0042787,Ecsenius bicolor,http://purl.obolibrary.org/obo/VTO_0042783,Ecsenius,,
http://purl.obolibrary.org/obo/VTO_0042784,Ecsenius midas,http://purl.obolibrary.org/obo/VTO_0042783,Ecsenius,,
http://purl.obolibrary.org/obo/VTO_0042690,Hypsoblennius hentz,http://purl.obolibrary.org/obo/VTO_0042689,Hypsoblennius,,
http://purl.obolibrary.org/obo/VTO_0075633,Hypsoblennius hentzi,http://purl.obolibrary.org/obo/VTO_0042689,Hypsoblennius,,
http://purl.obolibrary.org/obo/VTO_0075796,Lipophrys adriaticus,http://purl.obolibrary.org/obo/VTO_0042762,Lipophrys,,
http://purl.obolibrary.org/obo/VTO_0043112,Malacoctenus triangulatus,http://purl.obolibrary.org/obo/VTO_0043109,Malacoctenus,,
http://purl.obolibrary.org/obo/VTO_0042851,Meiacanthus,http://purl.obolibrary.org/obo/VTO_0042683,Blenniidae,,
http://purl.obolibrary.org/obo/VTO_0042855,Meiacanthus smithi,http://purl.obolibrary.org/obo/VTO_0042851,Meiacanthus,,
http://purl.obolibrary.org/obo/VTO_0042756,Parablennius incognitus,http://purl.obolibrary.org/obo/VTO_0042743,Parablennius,,
http://purl.obolibrary.org/obo/VTO_0042757,Parablennius marmoreus,http://purl.obolibrary.org/obo/VTO_0042743,Parablennius,,
http://purl.obolibrary.org/obo/VTO_0042754,Parablennius sanguinolentus,http://purl.obolibrary.org/obo/VTO_0042743,Parablennius,,
http://purl.obolibrary.org/obo/VTO_0042755,Parablennius tentacularis,http://purl.obolibrary.org/obo/VTO_0042743,Parablennius,,
http://purl.obolibrary.org/obo/VTO_0042753,Parablennius zvonimiri,http://purl.obolibrary.org/obo/VTO_0042743,Parablennius,,
http://purl.obolibrary.org/obo/VTO_0075717,Paralipophrys trigloides,http://purl.obolibrary.org/obo/VTO_0075716,Paralipophrys,,
http://purl.obolibrary.org/obo/VTO_0042719,Salaria,http://purl.obolibrary.org/obo/VTO_0042683,Blenniidae,,
http://purl.obolibrary.org/obo/VTO_0042721,Salaria pavo,http://purl.obolibrary.org/obo/VTO_0042719,Salaria,,
http://purl.obolibrary.org/obo/VTO_0042910,Tripterygion tripteronotus,http://purl.obolibrary.org/obo/VTO_0042908,Tripterygion,,
http://purl.obolibrary.org/obo/VTO_0016749,Elasmodactylus tetensis,http://purl.obolibrary.org/obo/VTO_0016748,Elasmodactylus,,
http://purl.obolibrary.org/obo/VTO_0016685,Rhoptropus,http://purl.obolibrary.org/obo/VTO_0016122,Gekkoninae,,
http://purl.obolibrary.org/obo/VTO_0016691,Rhoptropus afer,http://purl.obolibrary.org/obo/VTO_0016685,Rhoptropus,,
http://purl.obolibrary.org/obo/VTO_0016690,Rhoptropus barnardi,http://purl.obolibrary.org/obo/VTO_0016685,Rhoptropus,,
http://purl.obolibrary.org/obo/VTO_0016689,Rhoptropus biporosus,http://purl.obolibrary.org/obo/VTO_0016685,Rhoptropus,,
http://purl.obolibrary.org/obo/VTO_0016688,Rhoptropus boultoni,http://purl.obolibrary.org/obo/VTO_0016685,Rhoptropus,,
http://purl.obolibrary.org/obo/VTO_0016686,Rhoptropus bradfieldi,http://purl.obolibrary.org/obo/VTO_0016685,Rhoptropus,,
http://purl.obolibrary.org/obo/VTO_0057384,Diaphus luetkeni,http://purl.obolibrary.org/obo/VTO_0057383,Diaphus,,
http://purl.obolibrary.org/obo/VTO_0057369,Myctophum asperum,http://purl.obolibrary.org/obo/VTO_0057368,Myctophum,,
http://purl.obolibrary.org/obo/VTO_0003240,Fejervarya iskandari,http://purl.obolibrary.org/obo/VTO_0003219,Fejervarya,,
http://purl.obolibrary.org/obo/VTO_0057432,Nannobrachium,http://purl.obolibrary.org/obo/VTO_0057324,Myctophidae,,
http://purl.obolibrary.org/obo/VTO_0055995,Dicologlossa,http://purl.obolibrary.org/obo/VTO_0055959,Soleidae,,
http://purl.obolibrary.org/obo/VTO_0055997,Dicologlossa cuneata,http://purl.obolibrary.org/obo/VTO_0055995,Dicologlossa,,
http://purl.obolibrary.org/obo/VTO_0055982,Microchirus azevia,http://purl.obolibrary.org/obo/VTO_0055980,Microchirus,,
http://purl.obolibrary.org/obo/VTO_0055974,Synaptura lusitanica,http://purl.obolibrary.org/obo/VTO_0055973,Synaptura,,
http://purl.obolibrary.org/obo/VTO_0009819,Myotis bocagii,http://purl.obolibrary.org/obo/VTO_0009800,Myotis,,
